CX Calls Call Started Date,CX Calls Call Started Hour of Day,calls,emails,chats,sms,orders
12/11/2017,13,1945,3869,373,593,1905
12/11/2017,7,5,333,0,5,113
12/11/2017,17,1469,5789,261,557,2237
12/11/2017,19,881,2697,197,21,1741
12/11/2017,22,73,1045,0,5,713
12/11/2017,2,0,181,0,1,81
12/11/2017,5,0,241,0,0,29
12/12/2017,5,1,153,0,0,25
12/12/2017,10,1445,2789,349,57,949
12/12/2017,21,177,1681,33,9,1113
12/12/2017,1,1,229,0,1,129
12/12/2017,16,1777,3761,305,1425,2033
12/12/2017,13,1745,4229,345,1117,1961
12/12/2017,11,1737,3349,317,105,1509
12/12/2017,23,41,809,0,5,481
12/12/2017,7,13,489,0,0,161
12/12/2017,18,1133,2757,237,393,2045
12/12/2017,15,1465,3529,321,1509,3433
12/12/2017,0,21,729,0,5,249
12/12/2017,9,873,2821,273,25,709
12/12/2017,14,1665,6189,385,1329,3361
12/12/2017,8,121,1609,0,17,341
12/12/2017,17,1353,6869,213,405,2181
12/12/2017,12,1677,3221,309,1337,1721
12/12/2017,20,473,1837,233,13,1341
12/12/2017,19,805,2461,189,25,1521
12/12/2017,22,49,957,0,9,689
12/12/2017,3,0,85,0,1,17
12/12/2017,2,0,221,0,0,81
12/12/2017,4,0,165,0,0,53
12/12/2017,6,0,253,0,1,65
12/13/2017,17,1557,5981,253,437,2029
12/13/2017,1,1,293,0,5,117
12/13/2017,5,5,137,0,1,29
12/13/2017,22,65,1301,0,5,717
12/13/2017,14,1501,4845,317,1541,2081
12/13/2017,19,761,2433,201,21,1589
12/13/2017,3,1,137,0,0,25
12/13/2017,23,17,925,0,1,457
12/13/2017,8,121,837,0,33,313
12/13/2017,15,1601,3885,213,1613,2273
12/13/2017,9,1041,3257,269,49,541
12/13/2017,12,1393,3069,285,1545,2021
12/13/2017,11,1473,2937,337,101,1461
12/13/2017,10,1241,2269,337,65,1017
12/13/2017,13,1545,2773,293,1665,1881
12/13/2017,18,1217,2169,213,345,1981
12/13/2017,20,473,1777,209,9,1157
12/13/2017,7,21,501,0,13,117
12/13/2017,16,1533,3617,357,1629,2093
12/13/2017,0,5,617,0,5,225
12/13/2017,21,181,1905,0,17,1069
12/13/2017,4,0,49,0,1,37
12/13/2017,6,0,165,0,1,33
12/13/2017,2,0,201,0,0,129
12/14/2017,8,157,869,0,17,233
12/14/2017,0,1,473,0,0,245
12/14/2017,23,45,729,0,0,353
12/14/2017,21,233,1529,9,9,889
12/14/2017,18,945,2241,157,329,1985
12/14/2017,17,1429,5341,269,497,2293
12/14/2017,19,753,1449,249,17,1553
12/14/2017,13,1573,3013,257,977,1869
12/14/2017,12,1817,2813,337,1073,1793
12/14/2017,11,1705,2325,245,109,1377
12/14/2017,10,1229,1929,273,65,797
12/14/2017,20,485,1977,177,21,1221
12/14/2017,7,13,373,0,1,129
12/14/2017,15,1337,2821,305,1105,2189
12/14/2017,16,1597,3325,277,1085,2261
12/14/2017,9,829,3045,225,29,737
12/14/2017,6,5,221,0,0,25
12/14/2017,22,29,941,0,5,641
12/14/2017,1,9,389,0,0,125
12/14/2017,14,1937,3405,373,1089,2273
12/14/2017,3,1,145,0,0,41
12/14/2017,5,0,201,0,1,25
12/14/2017,4,0,13,0,0,41
12/14/2017,2,0,213,0,0,93
12/15/2017,4,9,89,0,0,33
12/15/2017,12,1925,3033,337,1181,2225
12/15/2017,19,801,1541,177,33,1645
12/15/2017,16,1837,3377,285,1037,2589
12/15/2017,15,1813,3069,361,973,2837
12/15/2017,14,2129,3653,389,1105,2713
12/15/2017,3,9,53,0,0,29
12/15/2017,6,5,305,0,0,37
12/15/2017,8,181,761,0,9,309
12/15/2017,17,1597,3833,229,437,2281
12/15/2017,13,1821,2949,321,1057,2265
12/15/2017,20,425,1381,133,1,1145
12/15/2017,21,185,1005,9,0,845
12/15/2017,1,5,209,0,0,161
12/15/2017,7,13,621,0,0,189
12/15/2017,18,1325,2769,189,289,2321
12/15/2017,23,41,645,0,1,321
12/15/2017,22,105,861,0,0,457
12/15/2017,9,929,2705,281,25,721
12/15/2017,0,5,533,0,5,261
12/15/2017,11,1681,3209,253,161,1597
12/15/2017,10,1213,2021,237,25,1089
12/15/2017,5,0,145,0,0,45
12/15/2017,2,0,81,0,0,77
12/16/2017,1,5,137,0,1,133
12/16/2017,9,469,1713,157,21,377
12/16/2017,10,717,1357,177,73,753
12/16/2017,22,41,421,0,1,621
12/16/2017,23,17,489,0,1,269
12/16/2017,14,1425,2217,201,965,4029
12/16/2017,0,5,289,0,0,221
12/16/2017,2,1,173,0,0,77
12/16/2017,15,1045,1865,205,985,4045
12/16/2017,16,869,2201,193,905,3917
12/16/2017,18,861,1441,157,225,2645
12/16/2017,21,57,729,1,5,1093
12/16/2017,13,1377,1785,185,869,3413
12/16/2017,20,353,793,201,1,1069
12/16/2017,7,17,189,0,5,97
12/16/2017,19,505,1021,181,25,1813
12/16/2017,17,837,1693,153,317,3529
12/16/2017,11,1045,1561,165,165,1933
12/16/2017,8,65,693,0,1,173
12/16/2017,12,1221,1769,253,869,2925
12/16/2017,6,1,33,0,0,57
12/16/2017,5,0,125,0,0,13
12/16/2017,3,0,77,0,0,77
12/16/2017,4,0,57,0,0,61
12/17/2017,13,913,1233,205,369,2933
12/17/2017,20,197,805,165,1,1233
12/17/2017,12,1277,1701,153,405,2137
12/17/2017,10,257,1165,129,57,581
12/17/2017,1,9,193,0,1,173
12/17/2017,17,745,1701,161,333,2913
12/17/2017,11,893,829,129,109,1473
12/17/2017,7,9,153,0,0,77
12/17/2017,16,833,1925,193,397,3253
12/17/2017,9,149,1173,101,5,429
12/17/2017,18,569,1725,141,265,2153
12/17/2017,5,1,41,0,1,21
12/17/2017,22,73,1153,0,0,741
12/17/2017,19,353,1069,153,13,1593
12/17/2017,23,29,753,0,1,493
12/17/2017,21,129,1325,0,5,849
12/17/2017,14,985,1145,161,341,3325
12/17/2017,8,13,197,0,1,173
12/17/2017,6,1,121,0,0,25
12/17/2017,15,877,1289,165,413,3381
12/17/2017,3,1,101,0,0,57
12/17/2017,0,17,405,0,9,281
12/17/2017,4,0,25,0,0,41
12/17/2017,2,0,73,0,1,105
12/18/2017,22,97,1341,0,1,713
12/18/2017,3,1,129,0,0,33
12/18/2017,23,21,973,0,9,465
12/18/2017,12,2421,3541,313,545,2153
12/18/2017,2,1,265,0,0,97
12/18/2017,13,2073,3653,345,733,2349
12/18/2017,9,1093,2649,337,21,741
12/18/2017,10,1937,3765,377,73,1277
12/18/2017,5,1,137,0,1,25
12/18/2017,19,853,2129,205,33,1673
12/18/2017,18,1165,2673,161,353,2305
12/18/2017,20,617,2285,237,17,1149
12/18/2017,0,1,365,0,0,249
12/18/2017,21,221,1709,13,17,1113
12/18/2017,14,2149,12565,409,505,2697
12/18/2017,8,149,1369,0,9,225
12/18/2017,16,2093,4425,317,529,2541
12/18/2017,17,1461,4409,257,449,2385
12/18/2017,7,13,757,0,0,109
12/18/2017,11,2269,4321,437,145,1925
12/18/2017,4,1,85,0,0,5
12/18/2017,15,1821,4141,301,537,2841
12/18/2017,1,5,269,0,0,177
12/18/2017,6,0,89,0,0,41
12/19/2017,5,1,85,0,5,5
12/19/2017,2,9,201,0,0,41
12/19/2017,11,1973,3765,329,129,1945
12/19/2017,9,917,2965,237,21,577
12/19/2017,7,29,625,0,1,113
12/19/2017,21,201,1205,53,13,1105
12/19/2017,8,93,997,0,17,269
12/19/2017,0,1,645,0,0,277
12/19/2017,4,13,157,0,1,29
12/19/2017,10,1381,2805,301,85,1029
12/19/2017,22,61,1121,0,0,733
12/19/2017,17,1397,3945,265,417,2609
12/19/2017,14,1609,5157,413,1057,2517
12/19/2017,13,1569,3393,293,1277,2429
12/19/2017,12,1733,2981,329,1421,2113
12/19/2017,20,469,1649,253,21,1489
12/19/2017,15,1565,3373,313,1249,2613
12/19/2017,16,1725,3401,329,1245,2637
12/19/2017,1,5,329,0,0,141
12/19/2017,18,1133,2337,237,325,2669
12/19/2017,19,673,2109,173,29,1765
12/19/2017,23,29,949,0,1,401
12/19/2017,6,0,405,0,1,89
12/19/2017,3,0,193,0,0,13
12/20/2017,14,1561,3561,309,1325,2853
12/20/2017,11,1797,3101,333,93,1553
12/20/2017,19,777,1781,161,41,1745
12/20/2017,13,1589,4561,361,1453,2341
12/20/2017,23,65,793,0,1,321
12/20/2017,7,17,549,0,5,117
12/20/2017,12,1673,2917,345,1441,2409
12/20/2017,22,73,1097,0,5,533
12/20/2017,17,1433,3945,229,373,2393
12/20/2017,6,9,317,0,0,45
12/20/2017,0,13,745,0,9,265
12/20/2017,8,161,1229,0,13,285
12/20/2017,10,1297,2529,301,77,953
12/20/2017,18,1029,2289,221,317,2501
12/20/2017,16,1705,3001,301,1413,2597
12/20/2017,15,1573,3113,269,1413,3473
12/20/2017,21,141,1633,13,1,1073
12/20/2017,9,869,3869,301,29,609
12/20/2017,20,573,2253,153,25,1361
12/20/2017,1,0,489,0,5,157
12/20/2017,5,0,141,0,0,21
12/20/2017,4,0,165,0,0,9
12/20/2017,2,0,417,0,0,85
12/20/2017,3,0,185,0,5,33
12/21/2017,17,1525,4921,221,493,2829
12/21/2017,7,33,409,0,5,105
12/21/2017,3,1,165,0,0,13
12/21/2017,9,1109,3241,277,45,577
12/21/2017,11,1977,2981,341,129,1689
12/21/2017,22,89,1093,0,1,569
12/21/2017,16,1721,3201,277,897,2805
12/21/2017,5,1,73,0,0,5
12/21/2017,20,469,1621,145,13,1133
12/21/2017,18,1353,2417,237,405,2417
12/21/2017,23,17,653,0,1,341
12/21/2017,19,761,1901,201,21,1769
12/21/2017,12,2041,3137,305,901,2337
12/21/2017,13,2025,2973,321,1281,2333
12/21/2017,14,1709,2673,265,849,2893
12/21/2017,1,1,469,0,5,113
12/21/2017,10,1505,2377,237,69,841
12/21/2017,15,1769,2773,313,981,2833
12/21/2017,0,5,725,0,1,269
12/21/2017,2,5,341,0,5,93
12/21/2017,8,121,1077,0,9,217
12/21/2017,21,169,1189,0,13,921
12/21/2017,4,0,301,0,0,33
12/21/2017,6,0,345,0,0,33
12/22/2017,10,1489,2125,273,49,1037
12/22/2017,3,1,177,0,1,25
12/22/2017,12,1989,1997,301,929,2437
12/22/2017,11,1757,2697,277,173,1881
12/22/2017,9,805,2993,221,21,549
12/22/2017,6,1,149,0,0,41
12/22/2017,17,1149,4477,213,461,3069
12/22/2017,22,57,509,0,9,433
12/22/2017,7,17,349,0,9,97
12/22/2017,0,17,365,0,9,205
12/22/2017,5,1,113,0,0,17
12/22/2017,1,9,157,0,5,145
12/22/2017,14,1993,3465,265,877,3457
12/22/2017,18,1009,1717,161,249,2693
12/22/2017,8,89,765,0,5,289
12/22/2017,23,25,609,0,0,353
12/22/2017,20,437,1237,113,13,1229
12/22/2017,15,1817,3065,217,801,4629
12/22/2017,13,1693,2325,217,937,2769
12/22/2017,16,2037,3197,189,1057,3505
12/22/2017,19,717,1425,141,9,1673
12/22/2017,21,177,1105,9,1,821
12/22/2017,4,0,13,0,0,29
12/22/2017,2,0,209,0,0,93
12/23/2017,9,329,2053,121,17,377
12/23/2017,11,1185,1677,181,193,1673
12/23/2017,17,705,1285,101,181,2801
12/23/2017,5,1,21,0,0,13
12/23/2017,15,977,1653,185,637,3317
12/23/2017,20,329,925,73,1,877
12/23/2017,22,29,637,0,1,405
12/23/2017,12,1317,1893,181,805,2441
12/23/2017,18,981,1261,109,257,2325
12/23/2017,0,13,213,0,1,181
12/23/2017,14,1213,1713,161,741,3205
12/23/2017,13,1073,1609,177,689,2549
12/23/2017,2,1,101,0,0,65
12/23/2017,21,177,669,0,5,693
12/23/2017,10,805,1573,165,61,781
12/23/2017,19,441,989,117,29,1521
12/23/2017,8,65,421,0,5,101
12/23/2017,6,5,101,0,0,17
12/23/2017,16,909,1717,153,633,3085
12/23/2017,23,37,437,0,1,349
12/23/2017,7,13,173,0,0,49
12/23/2017,4,0,53,0,0,49
12/23/2017,1,0,205,0,5,133
12/23/2017,3,0,237,0,0,57
12/24/2017,12,697,1281,109,17,1361
12/24/2017,17,285,529,0,5,905
12/24/2017,13,725,1301,89,21,1617
12/24/2017,15,713,933,85,165,1589
12/24/2017,1,5,153,0,0,109
12/24/2017,9,237,1069,85,5,313
12/24/2017,23,5,173,0,0,161
12/24/2017,7,13,149,0,0,45
12/24/2017,8,41,153,0,1,137
12/24/2017,16,645,853,0,1,1321
12/24/2017,20,41,213,0,1,249
12/24/2017,10,389,849,77,5,537
12/24/2017,19,113,401,0,5,433
12/24/2017,3,1,65,0,0,21
12/24/2017,14,581,877,93,5,1905
12/24/2017,2,1,77,0,1,57
12/24/2017,22,9,149,0,1,205
12/24/2017,21,21,381,0,1,181
12/24/2017,18,197,545,0,5,705
12/24/2017,11,645,869,69,9,997
12/24/2017,0,0,277,0,1,233
12/24/2017,6,0,137,0,0,21
12/24/2017,4,0,93,0,0,17
12/24/2017,5,0,69,0,0,13
12/25/2017,9,57,465,0,1,181
12/25/2017,11,101,457,0,85,341
12/25/2017,10,49,413,0,57,273
12/25/2017,6,1,53,0,0,21
12/25/2017,16,73,369,0,105,209
12/25/2017,22,13,337,0,1,305
12/25/2017,14,89,7753,0,81,345
12/25/2017,20,25,509,0,1,237
12/25/2017,13,73,421,0,97,281
12/25/2017,1,1,121,0,0,93
12/25/2017,15,101,521,0,73,265
12/25/2017,12,53,621,0,129,281
12/25/2017,0,5,137,0,0,117
12/25/2017,21,13,353,0,5,201
12/25/2017,18,37,289,0,49,233
12/25/2017,8,1,349,0,0,133
12/25/2017,17,53,329,0,77,217
12/25/2017,19,37,277,0,9,173
12/25/2017,2,1,45,0,0,73
12/25/2017,23,0,333,0,5,205
12/25/2017,4,0,93,0,0,25
12/25/2017,3,0,25,0,0,41
12/25/2017,7,0,53,0,0,53
12/25/2017,5,0,5,0,1,13
12/26/2017,8,97,689,0,21,109
12/26/2017,15,1785,2933,225,505,3537
12/26/2017,3,1,121,0,0,25
12/26/2017,14,1865,3085,265,421,3473
12/26/2017,1,1,73,0,0,69
12/26/2017,4,1,29,0,0,17
12/26/2017,22,37,1105,1,13,689
12/26/2017,20,389,1585,213,17,1297
12/26/2017,18,1005,2273,229,369,2861
12/26/2017,13,1913,3725,277,653,2757
12/26/2017,11,2201,3125,241,277,1741
12/26/2017,16,2245,2941,241,637,3613
12/26/2017,9,705,2737,137,33,473
12/26/2017,10,1629,3005,185,53,893
12/26/2017,23,33,773,0,5,485
12/26/2017,12,2341,3225,277,857,2465
12/26/2017,21,197,1713,5,1,921
12/26/2017,0,5,177,0,0,137
12/26/2017,19,705,2149,157,57,2017
12/26/2017,17,1417,5037,257,401,3029
12/26/2017,2,0,105,0,0,57
12/26/2017,5,0,53,0,0,25
12/26/2017,7,0,317,0,9,53
12/26/2017,6,0,117,0,0,33
12/27/2017,15,2101,4733,349,1537,4345
12/27/2017,17,1733,7437,329,473,3721
12/27/2017,22,85,1457,0,21,693
12/27/2017,13,2165,4037,401,1385,3261
12/27/2017,8,65,1121,0,21,153
12/27/2017,2,1,89,0,1,69
12/27/2017,20,565,1661,221,33,1565
12/27/2017,10,1513,2749,353,65,1149
12/27/2017,18,1181,3093,265,457,3305
12/27/2017,19,733,2445,205,41,2213
12/27/2017,14,2161,4337,429,1561,3577
12/27/2017,0,5,405,0,5,229
12/27/2017,21,205,1597,9,13,1217
12/27/2017,23,37,1169,0,1,497
12/27/2017,16,2505,4357,425,1449,3973
12/27/2017,12,2565,4561,493,1557,3065
12/27/2017,7,5,285,0,0,85
12/27/2017,9,1157,3589,233,29,741
12/27/2017,11,2277,4573,405,169,1881
12/27/2017,5,0,165,0,0,25
12/27/2017,4,0,57,0,0,25
12/27/2017,1,0,337,0,5,169
12/27/2017,6,0,61,0,0,17
12/27/2017,3,0,185,0,0,41
12/28/2017,9,1073,4117,249,33,705
12/28/2017,17,2297,7929,273,477,4057
12/28/2017,8,113,1109,0,17,277
12/28/2017,0,9,653,0,0,253
12/28/2017,18,1409,2941,245,529,3425
12/28/2017,21,221,1669,1,9,1189
12/28/2017,23,37,673,0,1,509
12/28/2017,16,1957,4789,357,1669,4245
12/28/2017,20,485,1577,169,9,1605
12/28/2017,10,1809,3241,309,85,1325
12/28/2017,13,2085,4313,381,1625,3533
12/28/2017,11,2309,4097,345,157,2157
12/28/2017,15,1837,3881,309,1705,4205
12/28/2017,1,5,341,0,1,161
12/28/2017,14,1945,4033,389,1389,3873
12/28/2017,19,793,2353,197,21,2617
12/28/2017,12,2085,4025,353,1561,2937
12/28/2017,2,5,213,0,0,73
12/28/2017,22,69,1217,9,5,657
12/28/2017,7,17,385,0,1,105
12/28/2017,6,0,185,0,0,41
12/28/2017,3,0,117,0,0,49
12/28/2017,4,0,121,0,0,21
12/28/2017,5,0,77,0,1,33
12/29/2017,12,3121,4401,361,1521,3309
12/29/2017,7,17,449,0,1,121
12/29/2017,11,2457,3889,325,129,2465
12/29/2017,5,1,53,0,0,41
12/29/2017,20,445,1617,89,9,1613
12/29/2017,16,2077,4237,225,1549,4689
12/29/2017,8,73,1197,0,1,289
12/29/2017,9,1053,4209,281,17,829
12/29/2017,1,9,345,0,0,229
12/29/2017,22,33,969,0,9,649
12/29/2017,23,25,1045,0,0,569
12/29/2017,14,2573,4369,269,1457,4741
12/29/2017,21,209,1285,9,5,1273
12/29/2017,2,1,225,0,0,125
12/29/2017,17,2165,6281,285,513,4149
12/29/2017,13,2229,6293,337,1449,3985
12/29/2017,19,777,2961,205,41,2417
12/29/2017,10,1913,3049,285,41,1245
12/29/2017,4,1,213,0,0,53
12/29/2017,15,2201,4089,345,1337,4881
12/29/2017,18,1677,2645,193,369,3589
12/29/2017,6,5,109,0,0,37
12/29/2017,3,0,189,0,1,49
12/29/2017,0,0,373,0,1,301
12/30/2017,16,1845,4225,265,1277,5053
12/30/2017,23,37,705,0,0,545
12/30/2017,1,1,217,0,1,185
12/30/2017,14,1921,3261,257,1109,4709
12/30/2017,0,21,421,0,1,285
12/30/2017,9,617,2785,133,1,505
12/30/2017,10,1417,2345,233,13,949
12/30/2017,22,57,1093,5,9,821
12/30/2017,5,5,201,0,0,29
12/30/2017,21,169,1097,5,5,1181
12/30/2017,13,2053,3293,253,1309,3993
12/30/2017,11,1669,3445,317,129,2373
12/30/2017,4,1,53,0,1,25
12/30/2017,19,841,1569,189,69,2773
12/30/2017,20,481,989,177,29,1793
12/30/2017,8,49,653,0,1,157
12/30/2017,17,1221,2841,257,353,4545
12/30/2017,18,1273,2185,173,285,4009
12/30/2017,7,5,333,0,0,53
12/30/2017,15,1845,3293,205,1101,5065
12/30/2017,12,1933,2885,293,1249,3337
12/30/2017,2,0,233,0,1,89
12/30/2017,6,0,61,0,0,37
12/30/2017,3,0,137,0,0,73
12/31/2017,22,37,593,0,1,709
12/31/2017,1,13,249,0,0,189
12/31/2017,19,513,1517,145,1,1857
12/31/2017,21,49,633,1,9,657
12/31/2017,16,1477,2525,229,33,3761
12/31/2017,14,1713,2045,197,29,3841
12/31/2017,15,1537,2361,237,81,4189
12/31/2017,9,609,1597,125,1,485
12/31/2017,13,1749,2425,237,61,3125
12/31/2017,17,961,2101,205,33,2897
12/31/2017,10,1165,2369,117,25,853
12/31/2017,18,805,1593,161,21,2309
12/31/2017,7,9,533,0,0,41
12/31/2017,11,1357,1913,241,21,1709
12/31/2017,8,77,533,0,0,153
12/31/2017,5,1,77,0,1,37
12/31/2017,20,337,1321,121,1,1769
12/31/2017,0,5,489,0,0,321
12/31/2017,23,21,425,0,1,801
12/31/2017,3,9,149,0,1,101
12/31/2017,4,1,109,0,0,33
12/31/2017,12,1721,2441,185,57,2393
12/31/2017,2,0,309,0,1,141
12/31/2017,6,0,145,0,0,53
1/1/2018,3,1,53,0,0,45
1/1/2018,1,1,137,0,0,221
1/1/2018,15,961,1261,121,89,1497
1/1/2018,17,625,1229,97,65,1461
1/1/2018,10,557,809,0,61,213
1/1/2018,19,313,1349,85,21,841
1/1/2018,22,21,753,0,9,285
1/1/2018,20,149,1193,97,9,697
1/1/2018,7,13,121,0,0,33
1/1/2018,13,1213,1381,141,81,1273
1/1/2018,12,1101,1265,141,141,829
1/1/2018,18,437,1305,89,37,1073
1/1/2018,9,205,865,0,1,177
1/1/2018,11,693,1025,97,109,489
1/1/2018,23,9,837,0,5,293
1/1/2018,0,5,201,0,1,297
1/1/2018,21,85,845,29,5,393
1/1/2018,8,41,277,0,0,109
1/1/2018,14,1173,8649,113,61,1225
1/1/2018,16,717,1389,121,105,1513
1/1/2018,2,0,257,0,0,157
1/1/2018,4,0,5,0,0,21
1/1/2018,6,0,25,0,0,9
1/1/2018,5,0,5,0,0,13
1/2/2018,21,221,1817,21,17,933
1/2/2018,23,25,1113,0,5,421
1/2/2018,9,1149,2353,297,37,597
1/2/2018,7,5,309,0,5,93
1/2/2018,16,1889,3589,445,497,2877
1/2/2018,11,2693,4237,345,121,1717
1/2/2018,17,1877,6917,277,489,2485
1/2/2018,15,2101,4433,437,637,2705
1/2/2018,10,2069,3169,341,69,1073
1/2/2018,2,1,301,0,0,45
1/2/2018,12,2385,4253,333,621,2129
1/2/2018,18,1857,3673,225,389,2413
1/2/2018,22,41,1133,0,5,553
1/2/2018,14,2837,4909,417,409,2757
1/2/2018,0,1,569,0,1,181
1/2/2018,19,841,2361,281,33,1581
1/2/2018,13,2145,4313,397,753,2457
1/2/2018,1,13,165,0,5,97
1/2/2018,20,585,1489,209,21,1233
1/2/2018,8,185,1021,0,21,213
1/2/2018,4,0,69,0,0,1
1/2/2018,6,0,133,0,0,21
1/2/2018,5,0,109,0,0,5
1/2/2018,3,0,41,0,1,37
1/3/2018,16,1609,4117,329,1361,2549
1/3/2018,23,53,857,0,9,365
1/3/2018,18,1545,3049,205,489,2177
1/3/2018,6,5,177,0,0,37
1/3/2018,17,1201,7909,301,645,2545
1/3/2018,20,569,1769,217,13,1193
1/3/2018,15,2081,3217,341,1277,2545
1/3/2018,11,2057,3533,365,105,1489
1/3/2018,14,1701,4945,389,1665,2477
1/3/2018,13,1973,3549,345,1381,2357
1/3/2018,21,201,1925,1,17,953
1/3/2018,22,41,1553,0,5,513
1/3/2018,7,13,397,0,0,69
1/3/2018,10,1337,2649,345,69,781
1/3/2018,12,1793,3709,329,1421,1681
1/3/2018,9,921,3177,245,21,609
1/3/2018,3,1,189,0,0,61
1/3/2018,8,97,1301,0,29,197
1/3/2018,19,709,2313,229,37,1769
1/3/2018,1,5,141,0,1,177
1/3/2018,0,5,581,0,1,281
1/3/2018,4,0,77,0,0,9
1/3/2018,5,0,153,0,0,9
1/3/2018,2,0,353,0,1,41
1/4/2018,0,1,505,0,5,233
1/4/2018,11,2077,3117,293,117,1217
1/4/2018,6,5,129,0,1,21
1/4/2018,21,177,1633,1,17,917
1/4/2018,13,1721,2785,365,1597,1641
1/4/2018,19,721,1809,205,37,1441
1/4/2018,2,1,145,0,0,49
1/4/2018,7,17,305,0,1,69
1/4/2018,17,1613,3645,349,493,2021
1/4/2018,14,1409,3197,305,1689,2101
1/4/2018,8,77,905,0,13,129
1/4/2018,15,1837,3049,401,1821,2177
1/4/2018,16,1645,2673,389,1665,2121
1/4/2018,10,1233,2205,277,69,737
1/4/2018,23,41,649,0,17,373
1/4/2018,22,29,957,0,17,529
1/4/2018,9,629,2765,173,45,345
1/4/2018,4,1,37,0,0,21
1/4/2018,18,1205,3233,221,453,1769
1/4/2018,12,1989,3833,377,1661,1701
1/4/2018,20,505,1549,201,29,1137
1/4/2018,1,0,301,0,1,121
1/4/2018,3,0,97,0,0,33
1/4/2018,5,0,101,0,0,13
1/5/2018,7,17,313,0,0,45
1/5/2018,12,2229,3141,401,2177,1989
1/5/2018,20,369,1429,133,33,1141
1/5/2018,22,33,777,0,5,497
1/5/2018,1,1,285,0,0,93
1/5/2018,18,1361,2769,221,437,2017
1/5/2018,21,117,1121,1,1,745
1/5/2018,0,5,377,0,5,249
1/5/2018,15,1921,2885,293,1781,2405
1/5/2018,19,917,2069,137,61,1561
1/5/2018,23,29,465,0,13,297
1/5/2018,11,2181,2785,329,193,1337
1/5/2018,9,737,2997,237,17,385
1/5/2018,8,113,681,0,1,153
1/5/2018,17,1665,6857,277,441,2289
1/5/2018,16,1609,2865,249,2329,2357
1/5/2018,10,1265,2505,237,49,2933
1/5/2018,14,2345,3077,337,2125,2461
1/5/2018,13,2053,3181,305,2209,1993
1/5/2018,4,0,73,0,0,33
1/5/2018,2,0,329,0,0,101
1/5/2018,5,0,121,0,0,41
1/5/2018,6,0,137,0,0,41
1/5/2018,3,0,101,0,0,53
1/6/2018,7,9,177,0,0,33
1/6/2018,1,9,89,0,13,157
1/6/2018,20,265,865,117,13,1361
1/6/2018,17,1453,1589,137,397,3701
1/6/2018,11,957,1497,201,73,1501
1/6/2018,15,1177,1861,233,1389,4041
1/6/2018,2,1,61,0,0,89
1/6/2018,18,681,1617,161,409,2877
1/6/2018,12,1181,1761,213,1205,2541
1/6/2018,9,329,2225,181,17,281
1/6/2018,14,1609,1753,145,1097,3617
1/6/2018,10,769,1029,185,37,485
1/6/2018,16,941,1881,157,1269,4073
1/6/2018,0,5,281,0,1,137
1/6/2018,5,1,105,0,0,17
1/6/2018,23,17,569,0,1,293
1/6/2018,22,25,445,0,1,409
1/6/2018,13,1117,1513,201,1133,3413
1/6/2018,19,413,1033,133,13,1889
1/6/2018,21,105,773,5,5,913
1/6/2018,8,57,385,0,9,121
1/6/2018,3,0,9,0,5,37
1/6/2018,4,0,81,0,0,13
1/6/2018,6,0,149,0,1,17
1/7/2018,19,225,957,137,45,1141
1/7/2018,6,1,45,0,0,29
1/7/2018,3,1,61,0,0,45
1/7/2018,18,445,1205,149,293,2029
1/7/2018,0,5,385,0,1,149
1/7/2018,5,1,161,0,0,13
1/7/2018,14,749,1237,225,309,2737
1/7/2018,10,341,661,109,73,461
1/7/2018,17,597,1457,117,441,2717
1/7/2018,9,109,1161,77,1,293
1/7/2018,15,733,1693,161,385,3165
1/7/2018,12,633,989,181,469,1625
1/7/2018,11,773,885,177,81,937
1/7/2018,1,5,169,0,0,129
1/7/2018,2,1,45,0,0,69
1/7/2018,20,121,981,157,9,1097
1/7/2018,7,5,193,0,13,33
1/7/2018,22,13,825,0,1,457
1/7/2018,21,37,1173,0,9,741
1/7/2018,8,17,197,0,13,85
1/7/2018,16,1245,1369,201,297,2873
1/7/2018,13,777,1257,161,417,2401
1/7/2018,23,13,433,0,1,353
1/7/2018,4,0,69,0,1,13
1/8/2018,13,1797,3557,349,1309,1813
1/8/2018,10,1837,2753,277,53,705
1/8/2018,1,13,169,0,0,97
1/8/2018,16,1785,3889,309,529,2101
1/8/2018,15,1869,3897,425,1537,2177
1/8/2018,21,173,1333,9,17,885
1/8/2018,5,5,109,0,0,9
1/8/2018,14,2825,8801,345,1649,2033
1/8/2018,23,41,797,0,5,445
1/8/2018,19,845,1805,177,45,1637
1/8/2018,11,2385,3025,357,137,1249
1/8/2018,12,1989,3765,305,1657,1553
1/8/2018,18,1405,2465,241,465,1853
1/8/2018,22,77,1177,0,9,585
1/8/2018,9,849,1769,241,13,477
1/8/2018,0,9,353,0,1,185
1/8/2018,8,117,657,1,1,189
1/8/2018,20,533,1849,261,17,1117
1/8/2018,17,1549,5641,321,529,1909
1/8/2018,7,9,305,0,1,33
1/8/2018,4,0,161,0,0,21
1/8/2018,6,0,173,0,0,17
1/8/2018,3,0,49,0,0,45
1/8/2018,2,0,221,0,0,49
1/9/2018,17,1705,5325,365,577,2229
1/9/2018,15,1973,3561,429,1429,2673
1/9/2018,3,5,149,0,0,29
1/9/2018,12,1861,2865,349,1277,1785
1/9/2018,23,25,661,0,5,437
1/9/2018,5,1,33,0,5,21
